lat,lon,temp34,prec34,temp56,prec56
27,261,32.3424,0.69619,nan,nan
27,262,31.3057,2.05742,nan,nan
28,261,32.5799,1.38143,nan,nan
28,262,30.908,9.27651,nan,nan
28,263,30.4272,6.21152,nan,nan
29,260,33.041,1.78786,nan,nan
29,261,32.0495,1.23519,nan,nan
29,262,31.0661,2.00463,nan,nan
29,263,31.0395,5.71415,nan,nan
29,264,30.0888,6.9872,nan,nan
30,256,28.2468,7.82809,nan,nan
30,257,29.5866,1.20484,nan,nan
30,258,32.4447,0.397809,nan,nan
30,259,32.4401,5.58843,nan,nan
30,260,31.1469,13.9549,nan,nan
30,261,30.3164,3.59503,nan,nan
30,262,31.1379,0.392572,nan,nan
30,263,31.5577,1.12257,nan,nan
30,264,30.8175,10.6149,nan,nan
30,265,30.2938,12.5081,nan,nan
30,266,29.174,9.71112,nan,nan
31,255,29.9284,8.82789,nan,nan
31,256,28.6054,4.89031,nan,nan
31,257,31.1297,0.449861,nan,nan
31,258,31.7463,1.86343,nan,nan
31,259,31.372,20.2089,nan,nan
31,260,31.0331,10.2979,nan,nan
31,261,30.7823,8.74613,nan,nan
31,262,30.6943,10.2671,nan,nan
31,263,31.0541,8.40947,nan,nan
31,264,30.6166,15.1556,nan,nan
31,265,29.7675,25.9633,nan,nan
31,266,29.0932,27.782,nan,nan
32,247,36.5941,0.143969,nan,nan
32,248,34.8356,3.68594,nan,nan
32,249,32.1059,11.5377,nan,nan
32,250,30.645,8.27087,nan,nan
32,251,30.5078,11.3726,nan,nan
32,252,30.6364,0.815842,nan,nan
32,253,31.5176,3.42594,nan,nan
32,254,31.282,5.53905,nan,nan
32,255,30.1802,17.6204,nan,nan
32,256,31.504,4.48065,nan,nan
32,257,31.9194,2.77428,nan,nan
32,258,31.8561,10.2236,nan,nan
32,259,31.2234,19.6296,nan,nan
32,260,30.6091,34.1519,nan,nan
32,261,30.1625,15.0205,nan,nan
32,262,30.1231,23.911,nan,nan
32,263,30.1712,54.3754,nan,nan
32,264,29.6283,90.8565,nan,nan
32,265,29.0688,66.6965,nan,nan
33,243,22.8596,0,nan,nan
33,244,31.093,0,nan,nan
33,245,35.556,0,nan,nan
33,246,35.4743,0,nan,nan
33,247,36.9763,0.123154,nan,nan
33,248,36.1111,0.332467,nan,nan
33,249,33.4395,5.63021,nan,nan
33,250,32.0186,12.1549,nan,nan
33,251,29.7548,11.1258,nan,nan
