lat,lon,temp34,prec34,temp56,prec56
27,261,23.5652,10.7772,18.7818,20.0322
27,262,23.4461,11.8819,19.2428,24.3934
28,261,23.0291,49.2762,17.5883,4.3054
28,262,22.6209,24.9279,17.71,23.5
28,263,23.3555,30.0712,17.8102,47.0018
29,260,21.8772,22.0179,15.9678,6.69042
29,261,21.3084,57.3438,15.1043,11.0039
29,262,20.831,50.0204,14.9283,29.2839
29,263,21.2447,49.9401,16.0256,59.119
29,264,21.2991,77.632,16.066,85.3801
30,256,16.22,5.65147,13.0325,10.4263
30,257,16.9993,2.6893,12.9844,10.2072
30,258,19.3189,3.4321,14.11,6.6355
30,259,19.4655,5.35615,14.0421,7.95907
30,260,18.3248,19.5009,12.6696,11.3021
30,261,18.0177,35.8344,12.075,21.0676
30,262,19.3183,64.4179,13.0598,16.0382
30,263,20.3557,61.9572,14.3139,69.5262
30,264,20.6128,50.266,14.8203,88.7539
30,265,20.279,87.4094,14.8461,51.2257
30,266,20.1122,123.68,15.7462,48.8734
31,255,15.3313,7.94837,11.438,2.46774
31,256,14.5835,3.75762,11.007,10.0487
31,257,16.8029,2.98626,12.1063,22.1515
31,258,17.434,2.63645,12.171,22.594
31,259,17.0707,3.46368,11.9706,15.9067
31,260,16.7068,23.7883,11.4538,16.3354
31,261,16.3762,26.9142,11.0259,20.0614
31,262,17.4422,30.3141,11.4921,19.9459
31,263,18.6857,50.6485,12.7097,24.0499
31,264,19.4609,53.5798,13.5616,28.5218
31,265,18.4661,87.5189,13.2747,32.3831
31,266,18.1844,134.807,13.6335,34.2443
32,247,23.5593,0,21.24,0
32,248,21.0824,0,19.2168,0
32,249,18.8595,0,17.4434,0.804419
32,250,17.3358,0.0866295,15.5775,0.733541
32,251,14.8297,0.0990709,12.7002,1.77705
32,252,14.2515,0,11.8765,6.18259
32,253,15.5586,0.132968,12.3004,2.09885
32,254,15.7374,0.744985,12.0521,6.40276
32,255,13.8244,0.773252,9.47605,3.5706
32,256,14.7109,0.0373886,10.1106,9.89495
32,257,15.4315,0.0292913,10.4665,28.7029
32,258,16.4451,0.230265,10.7613,37.9882
32,259,16.2402,1.3934,10.838,35.5927
32,260,15.799,10.2712,10.5204,35.0492
32,261,15.0429,13.2045,10.3151,32.9359
32,262,15.9969,35.218,10.7109,23.8384
32,263,17.1881,41.0082,11.6634,22.1925
32,264,17.9795,44.3017,12.5523,15.7978
32,265,17.4103,60.6271,12.2279,19.7796
33,243,18.9675,0,15.2701,0
33,244,20.7369,0,16.7985,0
33,245,23.3409,0,18.6449,0
33,246,23.3511,0,18.6844,0
33,247,23.4079,0,20.7385,0
33,248,21.9927,0,19.6343,0.0174713
33,249,19.3976,0.00841514,17.5428,1.13304
33,250,17.0845,1.70279,14.5671,2.3578
33,251,13.7148,0.969847,11.1827,2.17017
33,252,10.317,0.125992,7.90942,6.88627
33,253,13.9504,0.0182963,10.4816,5.00435
33,254,12.6905,0.0316904,9.25523,6.61478
33,255,12.6295,0.0868176,8.56105,5.50652
33,256,13.7999,0,8.87389,7.7951
33,257,13.6148,0.0507412,8.7021,33.9559
33,258,14.0463,0.0306986,8.99181,52.6398
33,259,14.7109,0.106641,9.46501,64.3328
33,260,15.4813,2.16085,9.82236,62.3903
33,261,15.3439,10.2587,9.93241,58.4691
33,262,15.511,36.9423,10.0599,65.8611
33,263,16.6802,66.8295,11.0285,52.253
33,264,17.3522,65.1402,11.7062,35.9739
