lat,lon,temp34,prec34,temp56,prec56
27,261,18.8492,5.54049,16.4091,1.14268
27,262,20.1088,0.620713,16.941,2.11843
28,261,17.9828,3.28415,15.7579,3.58186
28,262,18.7038,5.53192,15.4752,10.3562
28,263,18.8453,19.8762,15.9802,24.4066
29,260,15.5159,15.8527,14.4477,5.97623
29,261,16.2287,16.9958,14.1993,14.7262
29,262,16.2009,18.5499,13.9854,21.8015
29,263,17.0193,40.3945,14.3671,36.3137
29,264,16.7172,64.8117,14.0759,49.7874
30,256,8.6586,9.6185,8.21833,0.634452
30,257,10.0573,8.90942,9.80958,0.171619
30,258,12.3796,9.90318,12.079,0.708635
30,259,12.9637,22.3104,12.4192,2.91187
30,260,12.9439,39.0315,11.978,13.0989
30,261,12.8272,48.7638,11.3887,21.3837
30,262,14.0587,26.2808,12.3315,24.7919
30,263,15.3164,32.671,13.1784,22.0961
30,264,15.6806,31.4222,12.6588,28.3759
30,265,15.7787,38.6951,12.5888,51.9291
30,266,16.3167,58.7657,12.5995,41.3353
31,255,8.09675,0.918524,8.28342,1.23522
31,256,8.04911,10.8371,7.99681,1.96768
31,257,10.1868,10.1872,10.2905,1.43819
31,258,10.5343,15.1115,10.7828,2.79653
31,259,11.1924,23.5971,10.9997,4.16139
31,260,11.245,31.6119,10.7263,8.96656
31,261,11.4216,36.1488,10.4834,14.3642
31,262,12.5019,34.1863,11.0845,24.8492
31,263,13.5304,25.0394,11.501,25.0947
31,264,14.0502,36.0607,11.52,32.0322
31,265,13.9682,54.9432,10.6313,41.4868
31,266,14.191,73.3449,10.3076,43.1595
32,247,13.3243,0.0120356,15.653,9.09502
32,248,12.0256,2.54066,13.1712,10.1157
32,249,10.9102,6.07543,11.1581,10.6399
32,250,9.32508,9.41436,10.1059,8.96374
32,251,7.05409,6.02723,8.22928,5.25638
32,252,7.00777,2.38014,7.65674,1.51148
32,253,8.08922,1.05498,8.80394,2.19972
32,254,8.35807,3.61965,8.85615,2.85226
32,255,6.84418,2.25747,7.3238,1.70883
32,256,8.0476,2.55767,8.40487,2.43643
32,257,8.58664,13.0835,9.2079,2.06585
32,258,9.29643,22.4262,10.087,1.98918
32,259,9.86817,20.0911,10.1289,2.3028
32,260,9.98634,33.7822,10.0272,5.33223
32,261,9.99407,36.5851,9.55706,10.9733
32,262,11.2214,42.2425,10.2433,18.484
32,263,11.7368,34.4604,10.2581,21.0436
32,264,12.2286,50.3969,10.5339,34.1681
32,265,12.455,47.1715,9.46101,52.2529
33,243,10.3459,5.36325,12.666,5.38113
33,244,10.6981,1.50246,13.9703,1.30111
33,245,12.2198,0,15.8594,0.32132
33,246,12.2305,0,15.6752,0.330703
33,247,13.1064,0,14.993,2.1775
33,248,11.942,0.207157,13.6597,5.51329
33,249,10.0841,7.83663,11.3091,9.09585
33,250,8.42299,19.5172,9.47017,7.60327
33,251,5.75944,20.9759,6.80919,7.39788
33,252,3.67499,12.8959,4.33867,3.23734
33,253,6.49676,1.65349,7.00637,3.04778
33,254,6.00397,9.84782,6.18339,10.5885
33,255,6.16337,3.33576,6.75567,3.98848
33,256,6.95702,3.58825,7.74225,2.73356
33,257,6.94615,4.24311,7.8288,2.68886
33,258,7.52827,13.4857,8.5575,2.28096
33,259,8.24125,28.7485,9.02234,1.6684
33,260,9.2181,40.3135,9.51537,1.93371
33,261,9.54673,44.2264,9.53365,3.60661
33,262,10.3169,58.9979,9.64901,8.90875
33,263,11.2481,65.491,9.94341,17.4865
33,264,11.8173,60.8893,9.57853,23.0325
33,265,11.2838,99.1644,8.67497,46.6557
34,242,10.9246,4.46899,13.4168,0.555202
34,243,8.00222,2.54268,11.0353,1.64245
34,244,9.58226,0.0201128,13.0395,0.436671
34,245,11.2091,0,14.8198,1.40104
34,246,11.8838,0,15.1977,0.580795
34,247,9.5996,0.0391812,11.756,0.971729
34,248,9.61587,0.269791,11.5085,2.03419
34,249,6.18907,2.92363,7.54651,8.61276
34,250,3.08538,13.5481,3.68106,7.98901
34,251,1.03175,17.2706,1.72914,6.97184
34,252,1.35314,15.0379,2.31117,4.96175
34,253,3.92449,4.56461,5.13284,5.39195
34,254,3.79968,8.80298,4.69384,9.51516
34,255,5.48848,4.78122,6.38121,7.12857
34,256,5.7264,10.1674,7.11859,4.9072
34,257,5.26062,8.06187,6.58089,2.38628
34,258,5.61325,4.57545,6.90403,2.88493
34,259,6.53264,14.8509,7.69935,4.20843
34,260,7.82293,38.4051,8.61845,9.66764
34,261,8.21305,56.1618,8.50953,9.65013
34,262,8.51674,56.3035,8.44967,18.2024
34,263,9.10279,98.5273,8.15664,31.3022
34,264,9.59127,86.1741,7.81317,47.3748
34,265,9.52394,104.315,7.17722,48.7124
35,240,7.03919,13.0425,10.7459,0.798386
35,241,6.26385,6.25268,9.4201,0.739672
35,242,6.06859,1.60262,9.31229,0.268381
35,243,6.62819,0.585166,10.1,0
35,244,8.05799,0.0422294,11.5703,0.125001
35,245,9.60121,0,12.6818,0.192699
35,246,8.41057,0,10.9649,0.868246
35,247,4.24029,0.0750475,6.5543,3.04822
35,248,3.36763,2.46423,6.06385,5.04194
35,249,2.20637,1.68568,4.4247,3.62748
35,250,2.0964,2.17778,3.49116,9.8268
35,251,0.549401,8.70586,2.05272,10.1114
35,252,-0.557472,11.9042,1.43508,7.86933
35,253,1.74834,5.41943,3.75703,3.5535
35,254,1.32808,5.32546,3.43297,4.84811
35,255,3.07427,5.30453,4.98644,7.46071
35,256,4.79315,5.98173,6.04792,6.18829
35,257,4.701,7.03373,5.96638,3.58615
35,258,4.94812,3.46189,6.42613,3.42569
35,259,6.03884,8.91172,7.33571,10.7942
35,260,6.18241,16.0601,7.03723,19.518
35,261,6.13577,29.8791,6.69657,18.9982
