lat,lon,temp34,prec34,temp56,prec56
27,261,22.9502,2.5354,24.5594,10.5352
27,262,22.8556,1.61094,25.6052,10.4616
28,261,22.7871,1.04628,23.7728,30.8978
28,262,22.0798,2.58621,24.2908,17.6558
28,263,21.9273,1.17415,24.3918,6.8421
29,260,21.2463,10.776,22.4114,17.3031
29,261,21.218,5.41481,22.1194,42.092
29,262,20.5929,5.38948,22.0635,58.3772
29,263,21.0876,5.63818,23.2151,37.8139
29,264,20.3545,2.88255,23.0182,12.3062
30,256,14.8593,7.44081,16.3731,1.02993
30,257,16.0366,11.1781,17.5715,0.871585
30,258,18.3241,21.0881,19.7101,1.71211
30,259,18.8354,37.9834,20.0802,10.1029
30,260,18.3244,39.4424,19.562,31.3278
30,261,17.9102,33.599,18.9194,35.8112
30,262,18.8455,21.4647,20.4654,44.9189
30,263,20.1211,13.6541,21.8157,57.1077
30,264,20.5036,16.086,22.6401,58.231
30,265,20.0132,5.95062,22.61,23.7261
30,266,19.5788,5.86135,22.6758,11.8737
31,255,13.218,36.9912,14.1923,2.06001
31,256,13.7464,25.2616,15.0595,0.80007
31,257,16.0848,24.6304,17.6388,1.58369
31,258,16.475,30.2188,18.1556,11.8471
31,259,16.6079,59.0129,18.0468,11.5938
31,260,16.6186,91.6171,18.0232,33.972
31,261,16.8225,55.826,18.0595,73.1866
31,262,17.3372,34.3279,18.8409,72.048
31,263,18.3397,35.2963,19.8657,55.7155
31,264,19.3518,32.202,20.9079,72.3975
31,265,18.8749,22.7274,21.042,74.0889
31,266,18.5513,27.7752,21.2743,80.4714
32,247,18.2574,26.7762,16.8252,7.51871
32,248,16.6235,15.0613,14.955,15.1242
32,249,14.6686,14.8034,13.2171,13.1829
32,250,13.696,31.4771,12.6583,16.0288
32,251,12.1192,49.5047,11.2576,12.1548
32,252,11.8598,25.8095,11.6709,14.9883
32,253,13.2615,33.8334,13.6107,11.0046
32,254,13.3845,47.3436,14.182,11.4908
32,255,11.5841,55.3161,12.6106,12.3555
32,256,13.7563,57.9927,15.0733,1.38395
32,257,14.8683,55.8009,16.3493,3.19216
32,258,15.1681,62.701,17.2056,18.5002
32,259,15.3241,80.5228,17.285,18.2358
32,260,15.2526,98.618,17.3989,29.2562
32,261,15.512,79.8871,17.1796,44.2366
