lat,lon,temp34,prec34,temp56,prec56
27,261,25.2444,2.78086,nan,nan
27,262,25.4781,1.34617,nan,nan
28,261,23.837,0.907687,nan,nan
28,262,23.9433,4.63611,nan,nan
28,263,23.997,5.45388,nan,nan
29,260,23.1013,0.543519,nan,nan
29,261,21.6961,0.55956,nan,nan
29,262,21.2017,5.76553,nan,nan
29,263,22.4214,17.3399,nan,nan
29,264,21.7487,12.2767,nan,nan
30,256,18.3282,0.00840084,nan,nan
30,257,19.3663,0,nan,nan
30,258,21.4523,0,nan,nan
30,259,21.2219,0.248141,nan,nan
30,260,19.4502,2.00443,nan,nan
30,261,18.1809,2.50334,nan,nan
30,262,19.3083,5.53467,nan,nan
30,263,20.3619,11.7047,nan,nan
30,264,20.9886,20.5334,nan,nan
30,265,20.899,18.0937,nan,nan
30,266,20.612,12.2417,nan,nan
31,255,17.5367,0,nan,nan
31,256,17.3472,0,nan,nan
31,257,19.6775,0,nan,nan
31,258,20.0018,0,nan,nan
31,259,18.8002,0.192243,nan,nan
31,260,18.2499,0.452018,nan,nan
31,261,18.1397,0.419641,nan,nan
31,262,18.5692,3.79176,nan,nan
31,263,19.1613,17.8925,nan,nan
31,264,19.8761,22.4399,nan,nan
31,265,19.3637,31.6441,nan,nan
31,266,19.0333,50.8693,nan,nan
32,247,23.2452,0,nan,nan
32,248,21.0298,0.00903367,nan,nan
32,249,19.3725,0.050911,nan,nan
32,250,18.884,0,nan,nan
32,251,16.6888,0,nan,nan
32,252,16.399,0,nan,nan
32,253,18.4076,0,nan,nan
32,254,18.6474,0,nan,nan
32,255,16.399,0,nan,nan
32,256,18.2412,0,nan,nan
32,257,18.8052,0.0460257,nan,nan
32,258,19.2228,0,nan,nan
32,259,18.3347,0,nan,nan
32,260,17.8853,0.139952,nan,nan
32,261,17.4437,0.135627,nan,nan
32,262,17.9236,1.03651,nan,nan
32,263,18.2402,9.18421,nan,nan
32,264,18.6538,34.8415,nan,nan
32,265,17.8286,58.6663,nan,nan
33,243,16.6422,1.69694,nan,nan
33,244,21.2673,0.320649,nan,nan
