lat,lon,temp34,prec34,temp56,prec56
27,261,16.1404,23.229,20.0648,0.0812264
27,262,16.2445,41.1757,20.4241,1.6992
28,261,15.6188,9.24061,19.0553,0.0937834
28,262,15.1546,16.7282,19.273,1.36933
28,263,15.2619,20.2922,19.6659,3.83712
29,260,14.2353,3.43414,16.9848,0.762626
29,261,13.6829,2.91458,16.5777,0.953214
29,262,13.5852,4.02987,16.775,1.48669
29,263,14.1789,8.95357,17.8985,2.36321
29,264,14.0246,14.3612,18.4651,1.80314
30,256,10.1544,2.93433,12.1097,2.96003
30,257,11.6449,4.82538,13.0609,2.09721
30,258,13.0951,3.53862,14.8087,0.939917
30,259,12.7011,3.82791,15.1567,2.44304
30,260,12.0312,3.42969,14.6483,6.45185
30,261,11.3412,5.8012,14.1373,3.16525
30,262,12.1334,7.25432,15.2012,4.36788
30,263,13.1937,15.255,16.6721,3.1464
30,264,13.2338,12.1556,17.8126,0.855958
30,265,13.2343,10.3467,17.9184,1.072
30,266,13.0477,15.9633,17.7765,0.792997
31,255,9.75917,6.08473,9.78502,8.32363
31,256,9.61589,2.5349,10.3871,3.55887
31,257,12.2006,2.87142,12.5108,1.68329
31,258,12.3599,3.47794,12.7497,1.71744
31,259,11.4319,1.43613,12.9821,5.19939
31,260,11.1099,4.21263,13.089,8.1954
31,261,10.7702,4.45586,13.3259,1.41989
31,262,11.5284,4.5405,14.1623,2.74583
31,263,12.1639,8.33742,14.9398,2.81288
31,264,12.0954,16.8927,15.9825,1.29612
31,265,11.4445,19.802,15.8905,4.6855
31,266,11.2913,24.2771,15.8521,3.2037
32,247,19.1196,49.2302,15.4217,48.9615
32,248,17.2574,42.9486,13.7058,35.0068
32,249,15.2294,41.6781,11.9299,36.827
32,250,13.0648,54.0647,10.4699,82.5867
32,251,10.1847,31.2968,8.29193,82.2324
32,252,9.59913,26.8906,7.85891,71.7493
32,253,10.148,12.5577,9.11084,32.855
32,254,10.2581,10.0793,9.21323,24.3888
32,255,9.01385,4.62141,7.67628,7.28864
32,256,10.3936,1.60129,9.26368,6.91028
32,257,10.852,1.01922,10.3739,5.69312
32,258,11.3278,0.377956,11.264,9.05434
32,259,10.6481,0.502877,11.6045,6.70721
32,260,10.0814,2.64318,11.5864,10.5418
32,261,9.86871,2.37324,11.9248,15.0912
32,262,10.6806,5.30377,12.9727,7.58021
32,263,11.3107,3.89474,13.3631,5.9305
32,264,11.6274,9.4029,13.9055,5.78683
32,265,10.5795,11.3567,14.1799,2.9945
33,243,15.1267,49.4054,12.2448,103.399
33,244,16.4755,37.2846,11.9361,49.0149
33,245,18.4031,19.5915,13.4044,13.1115
33,246,18.1646,23.9297,13.6538,28.7248
33,247,18.4773,26.3067,14.5605,27.8595
33,248,17.3752,34.2591,13.4815,26.2441
33,249,15.182,58.8305,11.5523,41.2866
33,250,12.1176,56.5666,9.6863,55.7262
33,251,8.93884,41.9003,6.93421,65.6519
33,252,6.04208,36.875,4.35079,68.0401
33,253,8.64067,19.8946,6.75016,45.5886
33,254,7.92664,13.5116,6.16237,35.3342
33,255,8.67661,10.1937,6.77233,12.2554
33,256,9.6094,5.37735,8.05818,7.18736
33,257,9.32495,2.48606,8.58241,8.69497
33,258,9.96995,2.13852,8.89925,10.4079
33,259,10.0352,5.2426,9.65715,14.6637
33,260,9.64923,4.09949,10.7583,10.8844
33,261,9.58735,5.57352,10.9922,13.1719
33,262,9.78084,8.16789,11.6003,24.3185
33,263,10.6453,13.5686,12.4345,25.4593
33,264,10.688,12.7708,12.7053,22.4973
33,265,10.0088,15.7546,12.713,11.2541
34,242,16.0138,8.9212,11.4116,89.6217
34,243,13.7808,13.7018,8.89926,75.7559
34,244,15.5091,8.58074,10.2966,19.3417
34,245,17.5058,34.213,12.5451,21.1392
34,246,17.9212,30.8715,13.1085,40.8017
34,247,14.6267,40.9414,10.6163,49.1829
34,248,14.5042,64.7407,10.5428,55.7292
34,249,11.0915,71.079,7.12665,74.3867
34,250,7.29112,57.08,3.50851,58.6182
34,251,4.2436,42.0984,1.71226,58.2932
34,252,4.19282,32.8122,1.97283,56.8538
34,253,7.01893,22.9917,4.61455,96.9673
34,254,6.54538,21.9246,4.18949,38.4717
34,255,8.32813,14.5249,5.84368,16.3085
34,256,9.1554,13.7854,6.60491,8.1527
34,257,8.61012,10.431,6.3244,10.391
34,258,8.27171,4.45602,6.56147,9.43216
34,259,9.09251,3.87896,7.70003,11.6997
34,260,9.60797,6.64732,9.05885,14.5595
34,261,9.19998,9.76077,9.40256,15.2905
34,262,8.9906,10.4562,9.76211,15.5363
34,263,8.71779,13.1123,10.0729,30.2557
34,264,9.07668,22.6912,10.5622,47.4238
34,265,8.70729,31.075,10.5363,40.4186
35,240,12.6401,2.78785,9.88059,82.1388
35,241,13.0841,10.0063,7.41236,70.5006
35,242,11.9641,3.56785,5.88022,52.7661
35,243,12.996,1.40297,6.66454,34.9651
35,244,14.3465,24.6585,8.60205,24.6144
35,245,15.3353,62.6397,10.6542,38.9498
35,246,13.89,48.4669,9.4653,58.0889
35,247,9.37981,54.9444,4.95672,52.4507
35,248,8.80006,51.4241,4.16098,92.1245
35,249,7.29407,25.2081,3.58263,75.0182
35,250,6.96253,15.5427,3.32679,26.1789
35,251,5.25377,21.821,1.62863,23.9819
35,252,3.95638,20.9553,0.383284,30.0904
35,253,6.07293,26.3893,2.83215,46.3633
35,254,5.43508,23.1431,2.25856,26.7594
35,255,7.55376,14.4104,3.2606,19.1375
35,256,8.58621,7.22965,5.30797,11.2126
35,257,8.42209,10.3962,5.61232,10.9422
35,258,8.16321,10.3242,6.07816,14.5185
35,259,9.10524,8.26402,7.2302,11.9606
35,260,8.30558,12.4609,7.45797,10.1142
35,261,7.8898,15.0539,7.50563,12.2921
35,262,8.22511,14.6115,8.3095,13.8658
35,263,8.40045,17.9261,8.6967,23.1672
35,264,8.0669,19.0596,9.19166,41.6833
35,265,7.9917,35.8151,9.12497,37.9772
36,239,12.5882,0.15116,9.87822,149.088
36,240,12.9452,0.510785,9.73854,64.3269
36,241,12.0118,6.08844,8.9357,85.8572
36,242,8.17422,6.50869,3.62142,62.6626
36,243,12.5081,3.64961,6.97569,22.3738
36,244,12.6396,22.3336,7.37364,37.0754
36,245,13.8352,37.4849,9.12482,30.1135
36,246,11.6198,57.1594,7.40655,67.281
36,247,6.95385,33.7409,2.92607,47.8608
36,248,5.42193,31.8767,1.18804,70.4314
36,249,6.62603,10.1912,2.56701,52.8917
36,250,4.85029,15.2919,1.28049,28.2325
36,251,3.98252,24.8984,0.259992,49.4479
36,252,4.27243,16.5601,0.746793,19.382
36,253,2.78673,19.2094,-0.75005,29.0408
36,254,2.99205,24.7542,-0.852917,33.9106
36,255,3.78767,13.1166,-0.62673,24.0373
36,256,6.22256,6.98898,2.55425,20.6544
36,257,7.34148,4.12213,4.61529,9.77475
36,258,8.29051,6.27987,5.67202,11.8305
36,259,9.16082,7.41985,6.51456,10.0949
36,260,7.65349,8.44078,5.47836,7.48787
36,261,7.37376,11.7252,5.65553,7.59773
36,262,7.59079,15.9747,6.65681,8.24837
36,263,8.03964,19.1452,7.54676,9.46286
36,264,7.76025,18.2487,8.26943,30.8747
36,265,6.98106,22.0288,7.71835,47.079
37,238,13.858,0.455185,11.1414,180.301
37,239,13.1803,0.0848937,10.1851,115.728
37,240,13.3848,0.0212079,9.73322,85.8842
37,241,6.91841,1.99116,1.02011,148.124
37,242,7.86586,8.75155,-0.417764,49.1448
37,243,10.9282,6.44695,3.53072,17.6268
37,244,9.74437,14.2978,3.72769,27.4873
37,245,9.73611,22.2499,4.88792,31.7918
37,246,8.87917,44.7954,4.96862,39.5708
37,247,6.73582,44.1724,2.47967,54.1178
37,248,5.81057,25.0347,1.37105,29.5612
37,249,6.452,7.18536,2.58278,20.3796
37,250,5.56537,8.76672,1.97148,20.4295
37,251,5.21055,16.1971,1.63466,26.423
37,252,3.20323,24.8715,-0.104157,40.0144
37,253,0.111229,25.5536,-3.16441,55.2614
37,254,-0.822596,9.17649,-4.18945,27.0834
37,255,0.683229,15.0384,-2.21447,23.9567
37,256,4.68801,9.46761,2.06962,9.15874
37,257,6.30407,4.44187,3.5228,7.44304
37,258,7.84802,2.6549,4.56657,6.66964
37,259,7.17124,2.8118,4.12899,7.04403
37,260,7.0149,5.85484,4.16263,8.49988
37,261,7.10563,7.03965,4.72063,8.07606
37,262,6.83414,9.21452,5.08204,8.94674
37,263,6.78778,8.89308,5.64159,9.01544
37,264,6.23972,15.5237,6.10918,16.5425
37,265,6.33645,18.1793,6.3445,29.9686
38,238,13.857,0.0446345,10.4652,98.1306
38,239,13.2789,0,10.2424,125.205
38,240,7.64936,0.951385,3.12743,216.022
38,241,3.75231,2.25746,-3.21438,75.7235
38,242,6.54591,5.03813,-0.971296,21.6963
38,243,6.87414,15.1316,-0.73882,23.0491
38,244,6.45623,15.4462,-0.519145,20.9372
38,245,6.04894,16.3201,0.33829,29.7301
38,246,4.3007,21.5456,-0.711647,28.2327
38,247,3.91493,41.6285,-1.47301,39.0743
38,248,1.45087,39.0674,-4.48516,30.7695
38,249,4.48396,22.2367,-0.340451,20.2244
38,250,4.86103,9.47366,1.61042,22.0553
38,251,4.84055,19.7377,1.31493,27.7171
38,252,2.08438,24.85,-2.00384,68.3536
38,253,-2.02151,13.8362,-5.77072,40.3522
38,254,-0.384986,11.9488,-3.4699,23.7269
38,255,2.52059,10.6594,0.188049,10.9827
38,256,4.7335,9.08953,2.7446,0.977957
38,257,4.77789,13.0944,2.2531,1.22844
38,258,5.36192,2.5311,2.19292,4.80534
38,259,5.78377,0.525047,2.36193,7.20609
38,260,6.44451,1.70473,3.23047,7.26391
38,261,6.19999,1.35701,3.5123,5.89084
38,262,6.16813,6.09143,3.78333,9.32402
38,263,6.29778,9.28169,4.37601,10.9882
38,264,5.98028,9.64873,4.71814,14.4919
