lat,lon,temp34,prec34,temp56,prec56
27,261,30.948,22.6894,32.2244,8.95308
27,262,29.9573,47.9664,31.325,16.3931
28,261,30.6815,41.2837,32.4306,0.921325
28,262,29.5736,39.3735,31.207,1.08562
28,263,29.0466,23.6999,30.3894,2.95357
29,260,29.971,17.5009,31.8885,6.14203
29,261,29.1572,41.1723,31.0859,7.46012
29,262,28.3219,62.4092,30.2005,12.8781
29,263,28.5118,47.1709,30.2626,2.56026
29,264,28.4507,69.3478,30.3987,3.8648
30,256,25.7361,12.555,26.4501,13.0427
30,257,26.6027,14.504,27.9003,10.6005
30,258,28.7467,3.30959,30.6852,8.976
30,259,28.5752,10.9729,30.5557,6.84004
30,260,27.7411,26.7941,29.3577,13.7166
30,261,26.9084,33.7501,28.7285,8.32791
30,262,27.9262,43.8205,29.7372,13.5875
30,263,28.3445,47.7374,30.1885,6.93197
30,264,28.0343,40.5253,30.0875,8.03029
30,265,27.9563,35.3983,29.8034,14.3607
30,266,28.0971,32.882,29.4248,22.3761
31,255,27.3171,8.13685,28.3525,6.44825
31,256,25.7628,10.5364,26.9276,19.0963
31,257,27.8224,5.56441,29.5751,5.25629
31,258,28.1659,11.6828,30.158,0.673765
31,259,27.7692,12.191,29.6378,3.23891
31,260,27.5943,23.5793,29.2537,13.1819
31,261,27.5856,20.0416,29.2248,15.0605
31,262,27.6526,27.7437,29.1207,16.5301
31,263,28.1732,32.4327,29.7009,7.12517
31,264,27.848,36.3919,29.5719,12.4119
31,265,27.1088,39.4626,28.7328,11.9338
31,266,27.0368,51.0396,28.3361,25.2708
32,247,32.8586,0.138207,34.6659,0.275797
32,248,31.1821,2.32269,32.9654,11.5075
32,249,29.2854,3.82614,30.8578,13.2204
32,250,28.0828,6.70521,29.3897,11.765
32,251,26.4893,9.56225,28.0438,14.9545
32,252,26.6994,5.29856,28.4959,2.83117
32,253,28.4458,4.38002,29.7479,5.32061
32,254,28.6286,3.45718,29.7469,5.18104
32,255,27.208,11.1137,28.6233,4.38322
32,256,28.2128,8.38303,29.6479,9.58011
32,257,28.3353,15.7204,30.1521,2.39575
32,258,28.0693,34.0326,30.1994,3.05482
32,259,27.6914,17.0165,29.6672,8.03456
32,260,27.4099,15.6175,29.2217,4.68609
32,261,26.9917,9.91945,28.6521,10.8462
32,262,27.5436,14.4536,28.824,33.8169
32,263,28.115,18.1837,29.5123,8.84562
32,264,27.6479,37.1289,28.9533,15.133
32,265,27.1518,33.4391,28.863,7.09259
33,243,20.2364,0.0155175,22.0122,0.0548644
33,244,27.7761,0.0653088,30.661,0.667489
33,245,32.1098,0.0095749,34.7947,0.0143774
33,246,31.724,0,34.5719,0
33,247,33.214,0,35.8727,0
33,248,32.3783,0.0664805,34.7542,0.0551172
33,249,30.0991,2.73701,32.1746,1.55445
33,250,29.0915,7.36163,31.4451,6.5063
33,251,25.8452,10.342,28.1179,8.86452
33,252,22.1714,3.59538,24.0479,19.2802
33,253,26.9334,10.5673,28.5312,6.1351
33,254,25.0888,5.04462,26.5672,2.81284
33,255,25.2834,5.18584,27.1293,4.01586
33,256,27.2141,8.97155,29.0525,14.9464
33,257,27.0725,35.7429,28.5725,3.32644
33,258,27.5875,17.4417,29.1734,7.22849
