lat,lon,temp34,prec34,temp56,prec56
27,261,20.0648,0.0812264,14.7862,10.032
27,262,20.4241,1.6992,14.916,34.8589
28,261,19.0553,0.0937834,13.7877,17.6568
28,262,19.273,1.36933,13.7146,50.8726
28,263,19.6659,3.83712,14.119,50.5326
29,260,16.9848,0.762626,12.2751,0.956342
29,261,16.5777,0.953214,11.4551,8.87599
29,262,16.775,1.48669,11.468,12.993
29,263,17.8985,2.36321,12.6226,16.0427
29,264,18.4651,1.80314,12.7196,22.1364
30,256,12.1097,2.96003,7.08449,15.4539
30,257,13.0609,2.09721,8.84404,21.687
30,258,14.8087,0.939917,10.5973,9.32358
30,259,15.1567,2.44304,10.5223,3.08331
30,260,14.6483,6.45185,9.7651,2.80275
30,261,14.1373,3.16525,8.75506,7.66611
30,262,15.2012,4.36788,9.68241,14.36
30,263,16.6721,3.1464,11.1029,11.7664
30,264,17.8126,0.855958,11.8111,12.8669
30,265,17.9184,1.072,12.0423,16.3183
30,266,17.7765,0.792997,12.4654,33.8147
31,255,9.78502,8.32363,6.76495,8.41983
31,256,10.3871,3.55887,6.78499,14.8349
31,257,12.5108,1.68329,9.30766,27.9995
31,258,12.7497,1.71744,9.47133,22.6173
31,259,12.9821,5.19939,9.24021,18.6114
31,260,13.089,8.1954,8.7159,15.9725
31,261,13.3259,1.41989,7.84845,9.94624
31,262,14.1623,2.74583,8.31355,13.0581
31,263,14.9398,2.81288,9.11278,22.7722
31,264,15.9825,1.29612,10.1176,14.5913
31,265,15.8905,4.6855,9.81236,19.3346
31,266,15.8521,3.2037,10.2239,36.8724
32,247,15.4217,48.9615,13.7736,0.173807
32,248,13.7058,35.0068,12.043,7.07953
32,249,11.9299,36.827,10.3576,6.41073
32,250,10.4699,82.5867,8.28218,7.61645
32,251,8.29193,82.2324,5.87129,10.8917
32,252,7.85891,71.7493,5.52682,13.8593
32,253,9.11084,32.855,6.57741,11.3655
32,254,9.21323,24.3888,6.6935,10.7724
32,255,7.67628,7.28864,5.8501,2.70057
32,256,9.26368,6.91028,7.31942,5.61795
32,257,10.3739,5.69312,7.86835,9.16907
32,258,11.264,9.05434,8.18507,13.8728
32,259,11.6045,6.70721,8.01777,17.1947
32,260,11.5864,10.5418,7.4607,22.8673
32,261,11.9248,15.0912,6.70801,16.6805
32,262,12.9727,7.58021,7.33773,12.6814
32,263,13.3631,5.9305,7.77821,17.277
32,264,13.9055,5.78683,8.61839,17.1298
32,265,14.1799,2.9945,8.30788,19.5427
33,243,12.2448,103.399,11.3614,0.0833785
33,244,11.9361,49.0149,10.8719,0
33,245,13.4044,13.1115,12.2973,0
33,246,13.6538,28.7248,12.7288,0
33,247,14.5605,27.8595,13.5475,0.0196628
33,248,13.4815,26.2441,12.35,3.45663
33,249,11.5523,41.2866,10.2111,7.98959
33,250,9.6863,55.7262,7.80268,14.1855
33,251,6.93421,65.6519,4.985,13.295
33,252,4.35079,68.0401,2.67064,6.58776
33,253,6.75016,45.5886,4.96576,1.71357
33,254,6.16237,35.3342,4.31006,1.32096
33,255,6.77233,12.2554,5.35378,0.0655035
33,256,8.05818,7.18736,6.48438,0.212145
33,257,8.58241,8.69497,6.43639,0.47171
33,258,8.89925,10.4079,6.59687,0.687134
33,259,9.65715,14.6637,6.66384,2.21096
33,260,10.7583,10.8844,6.7963,4.06492
33,261,10.9922,13.1719,6.5296,6.59738
33,262,11.6003,24.3185,6.41044,10.2648
33,263,12.4345,25.4593,7.41479,10.4005
33,264,12.7053,22.4973,7.74067,10.1757
33,265,12.713,11.2541,7.24788,17.4939
34,242,11.4116,89.6217,11.8431,15.6042
34,243,8.89926,75.7559,8.7016,0.828649
34,244,10.2966,19.3417,9.56749,0
34,245,12.5451,21.1392,11.4269,0
34,246,13.1085,40.8017,11.9926,0.610488
34,247,10.6163,49.1829,9.96986,2.09279
34,248,10.5428,55.7292,9.96843,1.23667
34,249,7.12665,74.3867,6.36471,0.916906
34,250,3.50851,58.6182,3.05163,1.76463
34,251,1.71226,58.2932,0.618528,1.41099
34,252,1.97283,56.8538,0.880347,1.01063
34,253,4.61455,96.9673,3.27413,0.332292
34,254,4.18949,38.4717,2.96125,0.227851
34,255,5.84368,16.3085,4.92661,0.0134023
34,256,6.60491,8.1527,5.66615,0
34,257,6.3244,10.391,5.37388,0
34,258,6.56147,9.43216,4.73288,0.0779254
34,259,7.70003,11.6997,5.17952,0.456467
34,260,9.05885,14.5595,5.71646,0.00725378
34,261,9.40256,15.2905,5.81429,0.295446
34,262,9.76211,15.5363,5.72929,2.00977
34,263,10.0729,30.2557,5.52856,4.94268
34,264,10.5622,47.4238,5.85017,7.5379
34,265,10.5363,40.4186,5.50147,9.67103
35,240,9.88059,82.1388,9.64775,21.1269
35,241,7.41236,70.5006,8.43364,13.8195
35,242,5.88022,52.7661,6.51905,6.37012
35,243,6.66454,34.9651,6.47844,0.559317
35,244,8.60205,24.6144,8.06543,0
35,245,10.6542,38.9498,9.34613,0
35,246,9.4653,58.0889,8.42083,0.179145
35,247,4.95672,52.4507,4.65055,1.04151
35,248,4.16098,92.1245,4.18432,0.19649
35,249,3.58263,75.0182,2.00254,0.0365379
35,250,3.32679,26.1789,1.56263,0.0127092
35,251,1.62863,23.9819,0.257559,0.112124
35,252,0.383284,30.0904,-0.521104,0.217449
35,253,2.83215,46.3633,1.61554,0.0573536
35,254,2.25856,26.7594,1.58353,0.0888383
35,255,3.2606,19.1375,3.73317,0.30481
35,256,5.30797,11.2126,4.43544,0
35,257,5.61232,10.9422,4.47185,0
35,258,6.07816,14.5185,4.44625,0.19012
35,259,7.2302,11.9606,5.07682,0.3944
35,260,7.45797,10.1142,4.44857,0.00924644
35,261,7.50563,12.2921,4.33108,0.0139423
35,262,8.3095,13.8658,4.5214,0.234703
35,263,8.6967,23.1672,4.78518,0.543622
35,264,9.19166,41.6833,4.92607,2.49458
35,265,9.12497,37.9772,4.76435,11.055
36,239,9.87822,149.088,10.0416,25.5983
36,240,9.73854,64.3269,9.3253,6.64721
36,241,8.9357,85.8572,8.44406,7.8033
36,242,3.62142,62.6626,3.62678,4.19406
36,243,6.97569,22.3738,6.45782,3.40536
36,244,7.37364,37.0754,6.49981,0.628262
36,245,9.12482,30.1135,7.90629,2.07408
36,246,7.40655,67.281,6.27355,7.14947
36,247,2.92607,47.8608,2.53653,5.99114
36,248,1.18804,70.4314,0.836283,2.92518
36,249,2.56701,52.8917,0.90643,2.35087
36,250,1.28049,28.2325,-0.762892,5.11052
36,251,0.259992,49.4479,-1.31584,8.09393
36,252,0.746793,19.382,-0.811861,3.05123
36,253,-0.75005,29.0408,-1.79376,4.13678
36,254,-0.852917,33.9106,-1.63455,4.00816
36,255,-0.62673,24.0373,-0.468033,4.79779
36,256,2.55425,20.6544,1.55748,1.22276
36,257,4.61529,9.77475,3.3741,0.201672
36,258,5.67202,11.8305,4.42813,0.197005
36,259,6.51456,10.0949,5.18547,0.398125
36,260,5.47836,7.48787,3.75595,0.27046
36,261,5.65553,7.59773,3.55251,0.153223
36,262,6.65681,8.24837,3.94031,0.222235
36,263,7.54676,9.46286,4.7694,0.490332
36,264,8.26943,30.8747,4.85512,1.71373
36,265,7.71835,47.079,4.07379,7.08357
37,238,11.1414,180.301,11.7615,43.9105
37,239,10.1851,115.728,10.4412,9.75439
37,240,9.73322,85.8842,9.75199,10.222
