lat,lon,temp34,prec34,temp56,prec56
27,261,30.7186,1.64144,27.4106,1.86591
27,262,30.0283,15.8842,27.2908,24.1141
28,261,31.1813,2.48268,27.5557,5.36922
28,262,29.868,6.55794,26.8973,11.737
28,263,30.2167,16.4815,27.3866,7.08433
29,260,31.3595,4.08005,26.8,2.01039
29,261,31.1511,2.8757,26.85,4.47892
29,262,30.2377,13.3644,26.411,4.88252
29,263,29.2004,21.6169,26.1094,7.50654
29,264,28.7948,155.318,26.0786,8.11224
30,256,24.9879,38.8535,20.5631,26.6611
30,257,25.9033,41.6244,21.7823,2.2823
30,258,28.8701,10.8539,24.454,2.49315
30,259,29.5838,0.88433,24.794,9.72289
30,260,29.2087,5.96417,24.1418,18.6554
30,261,28.9018,7.22745,23.8454,10.2166
30,262,29.3847,16.9159,24.9809,8.65923
30,263,29.4287,27.0585,25.6294,9.36652
30,264,28.1331,77.3067,25.2599,8.58933
30,265,27.481,320.047,24.9782,7.04697
30,266,27.3686,394.676,25.5195,16.5661
31,255,24.684,35.7414,19.4556,36.7992
31,256,24.1622,57.7126,19.393,21.2483
31,257,26.459,47.1755,22.1954,2.94686
31,258,27.7854,7.17192,23.1503,1.3597
31,259,28.7593,9.34147,23.0524,16.8271
31,260,28.7745,1.31947,22.9241,13.7557
31,261,28.602,1.15203,23.0457,20.482
31,262,28.8398,1.72329,23.9303,24.6916
31,263,29.4725,5.02922,24.8585,37.4773
31,264,28.3216,15.1237,24.3636,40.1016
31,265,27.2626,91.1496,23.2599,24.5654
31,266,26.8428,99.727,23.4153,32.0667
32,247,28.0016,30.5052,26.2621,0
32,248,25.7341,46.7081,24.3033,0
32,249,23.1957,52.1736,22.1725,0
32,250,22.0172,53.8748,20.7222,0.317937
32,251,20.8403,27.2589,18.7221,1.75738
32,252,21.3531,10.735,18.6153,7.44668
32,253,23.4468,5.05173,19.8427,13.8946
32,254,24.3066,6.69302,19.9658,35.6671
32,255,23.7345,14.343,17.8571,50.0266
32,256,25.6484,42.4535,19.8654,38.0306
32,257,26.6488,42.6495,21.6766,12.235
32,258,27.5615,34.512,22.5964,3.71949
32,259,28.2335,25.6024,22.2888,8.64112
32,260,28.5261,11.6747,21.9114,13.196
32,261,28.3015,4.9411,21.8975,16.3995
32,262,28.7688,0.522254,22.7798,18.3484
32,263,29.4326,0.800216,23.6904,36.2289
32,264,28.9034,7.32579,23.5572,31.0665
32,265,27.7139,32.8472,22.4609,26.8798
33,243,19.6161,3.47647,17.2632,0.00696358
33,244,23.7647,12.1406,20.7287,0
33,245,27.0403,7.63154,23.8411,0
33,246,26.8705,16.774,23.9603,0
33,247,27.7632,34.0529,25.9881,0
33,248,26.9245,25.5122,24.9373,0
33,249,24.4055,25.8019,22.637,0
33,250,22.9468,23.8244,21.0336,0.426354
33,251,20.1386,11.1479,17.8313,1.13708
33,252,17.3574,9.76091,14.5595,9.14863
33,253,22.1181,5.07961,18.1824,19.934
33,254,21.1198,6.44595,16.7281,33.921
33,255,22.2037,11.3652,16.5713,63.723
33,256,24.5361,24.5569,18.299,82.6095
33,257,24.7011,53.2617,18.6967,31.466
33,258,25.5471,69.5944,19.3832,12.1428
33,259,26.835,49.1078,20.2331,1.59042
33,260,28.364,63.751,21.3844,0.562323
33,261,28.282,15.6079,21.5841,1.34164
33,262,28.6176,7.8103,22.0445,13.9697
33,263,29.2418,4.85109,22.7763,18.9263
33,264,28.9954,14.3688,22.608,22.1138
33,265,27.7178,43.7354,21.6227,34.2654
34,242,21.0819,1.1241,19.0265,0.00845424
34,243,20.2574,0.798229,17.6125,0
34,244,24.1902,2.4304,20.4482,0
34,245,26.7907,6.26097,23.0795,0
34,246,26.6645,20.0746,23.1863,0
34,247,23.477,49.3099,21.1319,0
34,248,23.2203,60.4236,21.568,0
34,249,20.2597,51.1683,18.2572,0
34,250,17.4324,28.7787,14.6318,0.0821025
34,251,14.3236,15.1271,11.4492,4.6131
34,252,15.8626,9.9163,12.3683,10.8857
34,253,20.5161,4.89265,16.3488,10.0077
34,254,19.3405,5.81364,14.6962,20.6085
34,255,21.5156,12.9146,15.4461,55.5543
34,256,23.584,12.7175,16.2722,84.7937
34,257,23.5325,38.4212,16.1138,77.3708
34,258,23.8946,55.5784,16.7305,41.4936
34,259,25.0007,99.5881,17.9458,6.93779
34,260,26.8303,75.3224,19.451,0.717902
34,261,27.7023,59.3663,20.4174,1.57073
34,262,27.4692,46.3366,20.4042,0.408706
34,263,27.2593,62.723,20.4899,10.5806
34,264,27.0547,75.0799,20.2614,20.8303
34,265,26.6648,135.367,20.016,44.6184
35,240,19.0369,0.117261,15.5101,0
35,241,18.7421,0.222392,16.6811,0
35,242,19.9053,0.0873813,16.3007,0
35,243,21.0634,0.0124962,17.237,0
35,244,23.1616,0.0782448,19.2268,0
35,245,24.2198,7.90687,21.0567,0
35,246,22.4937,9.38952,19.0855,0
35,247,17.6204,17.2398,14.4959,0
35,248,17.1445,24.5072,14.2923,0
35,249,17.497,19.0681,13.6654,0
35,250,18.3877,21.4927,14.1482,0.024141
35,251,16.0866,19.9853,12.0868,1.66056
35,252,14.7821,17.842,10.9034,5.10993
35,253,18.8464,6.15437,14.5417,12.8764
35,254,17.6393,2.60994,13.4381,18.8283
35,255,20.1452,14.8662,14.486,21.3127
35,256,23.1903,23.1995,15.4373,47.1426
35,257,23.7242,27.8868,15.6862,107.546
35,258,23.8684,43.1874,15.8425,123.617
35,259,25.0726,49.6062,17.0978,60.5122
35,260,26.0168,56.0535,17.9912,6.40079
35,261,26.6445,56.3288,18.6207,4.82731
35,262,26.5714,44.9205,18.7572,5.0911
35,263,26.3255,28.7065,18.6542,14.4832
35,264,26.4026,59.6623,18.5918,48.6026
35,265,26.087,95.2268,18.7867,102.298
36,239,18.4049,0.0265953,15.372,0
36,240,20.253,0,16.8252,0
36,241,19.9734,0.156713,16.3302,0
36,242,17.2704,0.0262462,12.6805,0
36,243,22.5248,0,17.5607,0
36,244,22.0086,0.399102,17.7667,0
36,245,23.5335,0.703409,19.4854,0
36,246,20.9909,4.41433,17.0017,0
36,247,16.0132,7.92248,11.8649,0
36,248,14.9486,3.78394,10.4901,0
36,249,17.8903,11.0252,12.8242,0
36,250,16.45,24.748,11.4517,0
36,251,15.3202,20.5328,10.405,0.0986671
36,252,15.8909,10.7582,11.0439,1.2315
36,253,14.9593,8.26481,10.1642,5.27552
36,254,15.5583,2.8924,10.6301,13.1117
36,255,16.2797,3.90447,10.7538,13.6717
36,256,20.8199,15.3083,13.1946,15.8933
36,257,22.6779,12.7212,14.2892,29.1539
36,258,23.8467,21.9583,15.3072,70.7799
36,259,25.1578,31.3747,16.2256,76.6936
36,260,25.7378,13.0799,15.9251,63.4959
36,261,25.6816,25.5802,16.396,41.1833
36,262,26.282,47.017,17.4696,12.8508
36,263,26.5844,78.5737,17.8729,11.2796
36,264,26.2248,96.2214,17.7179,32.9089
36,265,25.4026,96.7325,17.285,111.381
37,238,19.1316,3.88117,16.5155,0.0315773
37,239,19.8496,0.543262,16.4371,0.0114501
37,240,21.0727,0.262076,17.4687,0.0405691
37,241,13.8523,0.786861,10.2365,0
37,242,15.5427,0.059107,10.9476,0
37,243,19.7941,0.571228,14.8493,0
37,244,18.3256,0.144926,14.0884,0
37,245,19.3241,0.0186112,14.8574,0
37,246,19.4162,0.134649,14.1441,0
37,247,16.4445,0.289165,11.1882,0
37,248,16.2718,0.450251,10.8685,0
37,249,18.8471,0.35834,12.806,0
37,250,18.2895,5.35197,11.8875,0
37,251,17.6371,4.21566,11.3855,0.200246
37,252,14.9303,9.03035,9.48071,1.05814
37,253,11.8716,4.58134,6.74946,2.04641
37,254,12.1052,2.8822,6.65928,2.96593
37,255,14.2782,0.771777,7.61423,4.88786
37,256,19.7381,0.212441,11.5919,3.98689
37,257,21.5992,2.55553,12.6985,3.44806
37,258,23.6426,1.74076,14.3997,12.5697
37,259,24.2646,4.52059,14.5407,33.4127
37,260,25.1115,8.66067,14.7734,51.0001
37,261,25.4185,32.965,15.5474,65.1883
37,262,25.547,56.593,16.0963,74.5147
37,263,25.2901,81.8053,16.1276,53.9033
37,264,25.0754,108.929,16.0816,45.9103
37,265,25.1536,110.475,16.4015,81.0879
38,238,20.0651,2.49675,17.0432,0
38,239,20.3705,9.44242,17.0936,0.0443118
38,240,14.5241,10.6996,11.1387,0.0539377
38,241,10.4484,1.20191,6.78028,0
38,242,14.4091,0.553333,9.58039,0
38,243,14.9403,2.87006,9.48418,0
38,244,14.4176,0.742051,9.22151,0
38,245,14.6359,0.507668,9.27733,0
38,246,13.7309,0.673833,7.73829,0
38,247,13.3331,1.65498,7.08008,0
38,248,10.3871,0.651377,4.77256,0
38,249,16.1779,0.328159,9.46492,0
38,250,17.9161,0.302581,10.5051,0
38,251,17.0757,0.558085,10.5857,0.106198
38,252,13.0682,4.39331,7.92352,2.07786
38,253,9.22876,5.82366,3.88033,1.49268
