lat,lon,temp34,prec34,temp56,prec56
27,261,16.6679,2.71615,18.8492,5.54049
27,262,16.7541,9.9296,20.1088,0.620713
28,261,15.9004,1.09018,17.9828,3.28415
28,262,15.5735,4.45159,18.7038,5.53192
28,263,16.4128,8.82891,18.8453,19.8762
29,260,14.1707,0.352926,15.5159,15.8527
29,261,13.6861,0.653406,16.2287,16.9958
29,262,13.8367,1.5533,16.2009,18.5499
29,263,15.1132,7.45166,17.0193,40.3945
29,264,15.1062,10.6921,16.7172,64.8117
30,256,6.84922,0.498443,8.6586,9.6185
30,257,8.80239,0.792222,10.0573,8.90942
30,258,11.4206,0.117181,12.3796,9.90318
30,259,11.9539,1.89718,12.9637,22.3104
30,260,11.545,7.11896,12.9439,39.0315
30,261,10.9222,1.88563,12.8272,48.7638
30,262,12.2115,2.37187,14.0587,26.2808
30,263,13.6734,7.56698,15.3164,32.671
30,264,14.2917,18.7441,15.6806,31.4222
30,265,14.4945,25.786,15.7787,38.6951
30,266,15.1694,33.1476,16.3167,58.7657
31,255,6.12275,0.528519,8.09675,0.918524
31,256,6.57594,0.88569,8.04911,10.8371
31,257,9.33984,1.18703,10.1868,10.1872
31,258,9.9662,0.980471,10.5343,15.1115
31,259,10.5777,8.90775,11.1924,23.5971
31,260,10.4538,7.56452,11.245,31.6119
31,261,10.4352,5.07287,11.4216,36.1488
31,262,11.4723,3.30424,12.5019,34.1863
31,263,12.1601,3.72501,13.5304,25.0394
31,264,12.932,11.6047,14.0502,36.0607
31,265,12.5237,37.7819,13.9682,54.9432
31,266,12.9273,54.9753,14.191,73.3449
32,247,11.2002,37.4928,13.3243,0.0120356
32,248,9.35332,53.9189,12.0256,2.54066
32,249,7.69562,24.5011,10.9102,6.07543
32,250,6.27704,22.9516,9.32508,9.41436
32,251,4.43081,17.7105,7.05409,6.02723
32,252,4.23583,8.53248,7.00777,2.38014
32,253,5.33827,3.67783,8.08922,1.05498
32,254,5.36486,4.37809,8.35807,3.61965
32,255,5.06008,3.61172,6.84418,2.25747
32,256,7.1365,3.86562,8.0476,2.55767
32,257,8.32317,2.58257,8.58664,13.0835
32,258,9.1058,1.50226,9.29643,22.4262
32,259,9.78589,2.63868,9.86817,20.0911
32,260,10.1667,7.50104,9.98634,33.7822
32,261,9.85237,7.39368,9.99407,36.5851
32,262,10.9685,5.84511,11.2214,42.2425
32,263,10.9793,6.53136,11.7368,34.4604
32,264,11.6064,7.65846,12.2286,50.3969
32,265,11.3851,17.2465,12.455,47.1715
33,243,10.453,54.394,10.3459,5.36325
33,244,10.257,21.9878,10.6981,1.50246
33,245,11.7306,5.85892,12.2198,0
33,246,11.5285,12.2428,12.2305,0
33,247,10.86,20.3807,13.1064,0
33,248,9.50547,25.2183,11.942,0.207157
33,249,7.4314,35.3125,10.0841,7.83663
33,250,5.83427,16.8731,8.42299,19.5172
33,251,3.27613,13.5047,5.75944,20.9759
33,252,1.13326,15.5997,3.67499,12.8959
33,253,3.61916,3.9035,6.49676,1.65349
33,254,2.86555,19.4318,6.00397,9.84782
33,255,4.79733,5.64454,6.16337,3.33576
33,256,6.70646,9.59675,6.95702,3.58825
33,257,7.18156,11.7433,6.94615,4.24311
33,258,7.79871,4.52409,7.52827,13.4857
33,259,8.72914,4.05481,8.24125,28.7485
33,260,9.91596,4.64329,9.2181,40.3135
33,261,10.632,11.2942,9.54673,44.2264
33,262,11.3306,10.7288,10.3169,58.9979
33,263,10.9979,14.5288,11.2481,65.491
33,264,11.1224,11.5641,11.8173,60.8893
33,265,11.0114,19.2008,11.2838,99.1644
34,242,10.7974,68.2348,10.9246,4.46899
34,243,7.66206,38.8115,8.00222,2.54268
34,244,9.11283,31.1837,9.58226,0.0201128
34,245,10.5365,11.7629,11.2091,0
34,246,10.9157,11.7171,11.8838,0
34,247,7.72203,26.3111,9.5996,0.0391812
34,248,7.25687,42.5593,9.61587,0.269791
34,249,2.92481,53.2731,6.18907,2.92363
34,250,-1.32193,28.12,3.08538,13.5481
34,251,-2.55706,19.206,1.03175,17.2706
34,252,-0.982384,12.1064,1.35314,15.0379
34,253,2.03776,13.6484,3.92449,4.56461
34,254,1.55945,21.356,3.79968,8.80298
34,255,4.07823,7.21351,5.48848,4.78122
34,256,5.58575,8.1138,5.7264,10.1674
34,257,5.52248,15.8613,5.26062,8.06187
34,258,5.9738,15.4481,5.61325,4.57545
34,259,7.0939,18.6291,6.53264,14.8509
34,260,8.5886,11.6153,7.82293,38.4051
34,261,9.0111,11.9423,8.21305,56.1618
34,262,9.06407,18.5714,8.51674,56.3035
34,263,8.93976,15.0924,9.10279,98.5273
34,264,9.77267,23.4237,9.59127,86.1741
34,265,9.86629,19.3387,9.52394,104.315
35,240,8.43326,33.9764,7.03919,13.0425
35,241,6.47856,33.8343,6.26385,6.25268
35,242,5.61104,37.5347,6.06859,1.60262
35,243,6.51966,31.1756,6.62819,0.585166
35,244,7.89798,34.7186,8.05799,0.0422294
35,245,8.36635,20.3074,9.60121,0
35,246,6.89098,18.2206,8.41057,0
35,247,2.37316,32.4119,4.24029,0.0750475
35,248,0.978904,49.3269,3.36763,2.46423
35,249,-0.672223,32.3208,2.20637,1.68568
35,250,-1.56097,9.33639,2.0964,2.17778
35,251,-2.96184,7.92115,0.549401,8.70586
35,252,-2.69007,9.83791,-0.557472,11.9042
35,253,0.300518,7.37748,1.74834,5.41943
35,254,0.0737301,9.28895,1.32808,5.32546
35,255,2.23589,5.84237,3.07427,5.30453
35,256,4.32845,9.59596,4.79315,5.98173
35,257,4.69498,17.214,4.701,7.03373
35,258,5.50068,20.3352,4.94812,3.46189
35,259,6.82608,28.2303,6.03884,8.91172
35,260,7.17459,18.425,6.18241,16.0601
35,261,7.236,22.1165,6.13577,29.8791
35,262,7.89786,22.1273,6.99727,47.6647
35,263,8.32939,20.9042,7.49161,75.5424
35,264,8.92251,27.643,7.71922,108.655
35,265,9.24589,23.3183,7.63493,95.4544
36,239,8.64688,33.0445,7.20178,17.6276
36,240,7.92909,18.601,6.44841,11.535
36,241,6.72421,24.6316,5.37717,14.7369
36,242,2.89197,21.6659,2.32737,2.53786
36,243,6.42877,16.1785,6.21894,0.123594
36,244,6.38832,13.6487,6.60161,0.105353
36,245,7.22934,11.6425,8.13345,0.104744
36,246,4.89164,20.1153,6.1556,0
36,247,-0.6382,18.5159,2.25471,0
36,248,-2.97502,20.3433,0.459641,0.302674
36,249,-1.87381,17.2915,0.716989,0.23011
36,250,-3.15461,15.6747,-0.259342,0.772828
36,251,-3.83755,17.2536,-1.02067,8.34942
36,252,-2.81683,6.68401,-0.81869,4.90881
36,253,-3.92074,13.7107,-2.12187,13.9299
36,254,-4.21221,20.1348,-2.5293,18.6309
36,255,-2.67305,13.3439,-1.31304,6.14951
36,256,0.695518,10.0274,1.70628,4.13221
36,257,3.27132,14.4635,3.10347,5.53659
36,258,5.11067,21.6166,4.35127,7.25632
36,259,6.48775,21.2373,5.20501,7.38171
36,260,5.72975,24.5156,3.87717,8.97225
36,261,5.88614,29.6895,4.24466,17.9119
36,262,6.79074,31.4032,5.70451,20.6191
36,263,7.86751,17.9539,6.39244,51.6888
36,264,8.71003,27.179,6.33845,89.2037
36,265,8.60689,32.2497,6.23783,104.812
37,238,9.83314,15.4316,8.84807,38.1161
37,239,8.40791,11.7804,7.44656,18.0689
37,240,7.94515,8.77967,6.67651,14.9391
37,241,2.25247,21.5077,0.941231,17.6555
37,242,2.78758,9.29106,1.09049,5.26138
37,243,4.76169,6.3634,4.12528,0.0948222
37,244,3.37075,11.5126,3.34134,0
37,245,3.15913,14.2147,3.72575,0.0246671
37,246,2.33979,14.0398,3.16098,0.0849724
37,247,-0.231225,16.4951,1.1437,0.252476
37,248,-2.06123,12.792,-0.708458,0.474786
37,249,-1.66458,12.5797,-0.482753,0.0469256
37,250,-2.07573,15.6337,-0.892028,0.248067
37,251,-1.95464,13.763,-0.650909,1.4293
37,252,-4.26429,14.8494,-2.76968,4.46268
37,253,-8.73963,28.0239,-6.69174,16.3586
37,254,-11.3529,16.6962,-8.58952,12.9692
37,255,-6.83553,13.7022,-4.26288,8.68863
37,256,-1.31713,9.56481,0.622601,1.21275
37,257,1.77818,9.48546,1.54047,0.894258
37,258,3.94298,15.4298,3.05213,1.73484
37,259,3.71043,25.8402,2.3275,8.36215
37,260,4.02368,28.1249,2.18015,20.0861
37,261,4.84044,28.7664,2.73208,17.286
37,262,5.38838,34.0933,3.3532,28.651
37,263,6.34101,34.6562,3.83522,26.7301
37,264,6.84924,23.9887,3.98563,53.9679
37,265,7.52974,33.0134,4.44899,85.8315
38,238,9.1726,17.5887,8.06492,30.2489
38,239,8.37108,2.87573,7.39946,22.5371
38,240,3.17117,8.19228,2.55223,26.9848
38,241,-1.10261,14.829,-1.02431,16.7587
38,242,1.11368,4.68715,0.535631,2.81195
38,243,0.908356,4.39341,0.39665,0.0743092
38,244,-0.0605986,10.2141,-0.0223254,0
38,245,-0.872721,13.8696,0.0331109,0.535003
38,246,-2.26269,9.8488,-0.846751,0.853882
38,247,-2.89542,12.9544,-1.34768,1.98482
38,248,-6.4081,11.5559,-6.05398,2.3496
38,249,-4.69845,18.2515,-4.74564,0.110466
38,250,-4.72039,19.0662,-5.19759,0.366967
38,251,-3.82604,19.2461,-3.18225,2.089
38,252,-6.57042,34.7091,-4.82213,13.5859
38,253,-12.8637,22.5289,-11.5592,9.25075
38,254,-11.1439,7.24653,-9.08539,3.83293
38,255,-2.73482,6.9324,-2.19374,1.33944
38,256,0.773643,2.98109,0.861939,0.0573329
38,257,0.957637,5.38919,0.453519,0.590675
38,258,1.33646,11.8274,0.374032,2.72887
38,259,1.93703,23.3454,0.417178,4.72813
38,260,2.58678,36.0584,0.638771,7.91807
38,261,3.09954,31.3188,0.462976,7.21808
38,262,4.1435,31.6382,0.708908,15.9044
38,263,4.98994,41.106,1.08995,28.9922
38,264,5.68587,31.1242,1.60319,41.5912
38,265,6.09953,31.7108,1.981,61.386
39,237,7.52382,28.8201,6.65429,58.7921
