lat,lon,temp34,prec34,temp56,prec56
27,261,33.4889,0.0274229,32.189,28.4737
27,262,32.4646,2.33502,31.5049,37.1257
28,261,33.5494,0.160618,32.3206,7.63276
28,262,32.1076,1.27875,31.1875,12.6194
28,263,31.1068,1.82753,30.2772,14.5522
29,260,33.3047,1.14206,32.3245,5.2101
29,261,32.6712,2.2078,31.8858,3.01385
29,262,32.036,0.96518,31.242,7.1183
29,263,31.5584,12.8409,30.4469,18.1856
29,264,31.0443,11.8271,29.7515,38.4314
30,256,28.709,11.5917,26.6376,20.0195
30,257,29.8157,19.3301,27.8454,42.3657
30,258,32.2109,1.15961,30.5875,7.47662
30,259,32.2172,8.28181,30.7543,4.50261
30,260,31.3605,14.8039,29.9237,13.1526
30,261,30.5438,5.84858,29.632,21.4324
30,262,31.4146,4.65245,30.4449,6.74803
30,263,31.7819,6.75043,30.7633,9.65439
30,264,31.2922,9.70232,30.0983,24.6955
30,265,30.9714,11.5343,29.547,27.8473
30,266,30.268,15.9615,28.9569,50.0415
31,255,29.0821,21.7768,26.9916,14.1359
31,256,28.4797,17.1119,26.3076,11.7189
31,257,31.1144,6.38819,28.98,9.8309
31,258,32.0973,9.17619,29.8839,7.9758
31,259,32.0398,6.84611,29.6911,24.7798
31,260,31.7201,2.41013,29.4545,24.2562
31,261,31.4798,2.09773,29.3653,37.8485
31,262,31.2984,1.13796,29.6609,17.7769
31,263,31.8406,2.28558,30.3334,5.24728
31,264,31.3647,4.16405,30.1146,11.9944
31,265,30.3491,12.3316,29.3613,29.3135
31,266,29.9456,13.1473,28.7182,56.5471
32,247,33.9824,1.02648,34.1443,3.95946
32,248,31.7974,19.8851,31.9164,25.8834
32,249,29.1295,25.5094,29.3075,28.2304
32,250,27.6814,16.9009,27.9202,28.8728
32,251,26.5806,27.3518,26.7254,24.2295
32,252,27.1773,21.028,27.2092,19.3945
32,253,28.8314,14.4803,28.4018,13.6349
32,254,29.2923,12.8468,28.2506,9.5514
32,255,28.4996,11.7819,26.6336,10.4465
32,256,30.5375,5.22122,28.5741,6.937
32,257,31.7019,3.98947,29.2952,9.56553
32,258,32.0081,7.39189,29.5997,20.2191
32,259,32.041,3.87876,29.4202,39.3237
32,260,31.9223,0.00522888,29.1156,26.2134
32,261,31.2211,0.118013,28.4574,24.7512
32,262,31.046,5.51485,28.9819,33.9004
